Plot Title: Savoy-Discharge,,,
#,"Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10559467, SEN S/N: 10559467)","Temp, °F (LGR S/N: 10559467, SEN S/N: 10559467)"
141,05/15/23 02:20:51 PM,299.3,72.72
142,05/15/23 02:20:52 PM,302.1,72.95
143,05/15/23 02:20:53 PM,304.6,73
144,05/15/23 02:20:54 PM,309.8,72.99
145,05/15/23 02:20:55 PM,314,72.79
146,05/15/23 02:20:56 PM,316.4,72.63
147,05/15/23 02:20:57 PM,316.6,72.52
148,05/15/23 02:20:58 PM,316.7,72.61
149,05/15/23 02:20:59 PM,316.4,72.63
150,05/15/23 02:21:00 PM,316.7,72.66
151,05/15/23 02:21:01 PM,316.1,72.72
152,05/15/23 02:21:02 PM,305.7,72.68
153,05/15/23 02:21:03 PM,299.8,72.25
154,05/15/23 02:21:04 PM,298.1,72.03
155,05/15/23 02:21:05 PM,299.6,71.98
156,05/15/23 02:21:06 PM,302.7,72.03
157,05/15/23 02:21:07 PM,302,72.12
158,05/15/23 02:21:08 PM,301,72.19
159,05/15/23 02:21:09 PM,302.2,72.27
160,05/15/23 02:21:10 PM,303,72.3
161,05/15/23 02:21:11 PM,302.9,72.34
162,05/15/23 02:21:12 PM,305.7,72.19
163,05/15/23 02:21:13 PM,307.2,72.21
164,05/15/23 02:21:14 PM,306.8,72.27
165,05/15/23 02:21:15 PM,295.1,71.65
166,05/15/23 02:21:16 PM,292.6,71.33
167,05/15/23 02:21:17 PM,290.1,71.24
168,05/15/23 02:21:18 PM,283.5,71.02
169,05/15/23 02:21:19 PM,279.5,70.65
170,05/15/23 02:21:20 PM,276.9,70.56
171,05/15/23 02:21:21 PM,276.8,70.47
172,05/15/23 02:21:22 PM,277.5,70.32
173,05/15/23 02:21:23 PM,277.1,70.23
174,05/15/23 02:21:24 PM,277.3,70.23
175,05/15/23 02:21:25 PM,277.5,70.32
176,05/15/23 02:21:26 PM,277.5,70.47
177,05/15/23 02:21:27 PM,277.5,70.57
178,05/15/23 02:21:28 PM,277.2,70.63
179,05/15/23 02:21:29 PM,277.1,70.75
180,05/15/23 02:21:30 PM,103.6,69.53
181,05/15/23 02:21:31 PM,262.7,69.51
182,05/15/23 02:21:32 PM,262.2,69.31
183,05/15/23 02:21:33 PM,263.5,69.58
184,05/15/23 02:21:34 PM,264.2,69.73
185,05/15/23 02:21:35 PM,264.6,69.84
186,05/15/23 02:21:36 PM,264.8,69.93
187,05/15/23 02:21:37 PM,264.9,69.98
188,05/15/23 02:21:38 PM,264.3,69.85
189,05/15/23 02:21:39 PM,264.6,69.84
190,05/15/23 02:21:40 PM,264.8,69.89
191,05/15/23 02:21:41 PM,264.9,69.93
192,05/15/23 02:21:42 PM,265.2,69.98
193,05/15/23 02:21:43 PM,265.4,70.02
194,05/15/23 02:21:44 PM,265.5,70.07
195,05/15/23 02:21:45 PM,265.7,70.11
196,05/15/23 02:21:46 PM,265.8,70.16
197,05/15/23 02:21:47 PM,265.9,70.21
198,05/15/23 02:21:48 PM,266,70.25
199,05/15/23 02:21:49 PM,266.2,70.3
200,05/15/23 02:21:50 PM,266.2,70.34
201,05/15/23 02:21:51 PM,266.4,70.39
202,05/15/23 02:21:52 PM,266.5,70.41
203,05/15/23 02:21:53 PM,266.6,70.47
204,05/15/23 02:21:54 PM,266.7,70.5
205,05/15/23 02:21:55 PM,260.3,69.44
206,05/15/23 02:21:56 PM,261,68.94
207,05/15/23 02:21:57 PM,268,68.77
208,05/15/23 02:21:58 PM,265.1,68.85
209,05/15/23 02:21:59 PM,261.7,68.68
210,05/15/23 02:22:00 PM,261.3,68.61
211,05/15/23 02:22:01 PM,262.5,68.76
212,05/15/23 02:22:02 PM,261.1,68.61
213,05/15/23 02:22:03 PM,261.5,68.68
214,05/15/23 02:22:04 PM,261.3,68.72
215,05/15/23 02:22:05 PM,261.5,68.7
216,05/15/23 02:22:06 PM,261.8,68.77
217,05/15/23 02:22:07 PM,261,68.61
218,05/15/23 02:22:08 PM,261.6,68.72
219,05/15/23 02:22:09 PM,261.2,68.67
220,05/15/23 02:22:10 PM,261.1,68.59
221,05/15/23 02:22:11 PM,261.6,68.72
222,05/15/23 02:22:12 PM,262.1,68.77
223,05/15/23 02:22:13 PM,261,68.52
224,05/15/23 02:22:14 PM,260.3,68.52
225,05/15/23 02:22:15 PM,260.7,68.63
226,05/15/23 02:22:16 PM,261.3,68.72
227,05/15/23 02:22:17 PM,261.7,68.83
228,05/15/23 02:22:18 PM,261.2,68.68
229,05/15/23 02:22:19 PM,261.3,68.72
230,05/15/23 02:22:20 PM,261.4,68.83
231,05/15/23 02:22:21 PM,260.8,68.67
232,05/15/23 02:22:22 PM,260.6,68.59
233,05/15/23 02:22:23 PM,260.5,68.56
234,05/15/23 02:22:24 PM,260.7,68.67
235,05/15/23 02:22:25 PM,260.8,68.7
236,05/15/23 02:22:26 PM,260.6,68.7
237,05/15/23 02:22:27 PM,260.9,68.68
238,05/15/23 02:22:28 PM,261.4,68.79
239,05/15/23 02:22:29 PM,261.6,68.83
240,05/15/23 02:22:30 PM,261.4,68.85
241,05/15/23 02:22:31 PM,260.6,68.67
242,05/15/23 02:22:32 PM,260.9,68.67
243,05/15/23 02:22:33 PM,260.4,68.56
244,05/15/23 02:22:34 PM,260.8,68.63
245,05/15/23 02:22:35 PM,260.4,68.56
246,05/15/23 02:22:36 PM,260.3,68.52
247,05/15/23 02:22:37 PM,260.2,68.43
248,05/15/23 02:22:38 PM,260.3,68.45
249,05/15/23 02:22:39 PM,260.3,68.41
250,05/15/23 02:22:40 PM,260.2,68.31
251,05/15/23 02:22:41 PM,260.4,68.43
252,05/15/23 02:22:42 PM,260.7,68.47
253,05/15/23 02:22:43 PM,260.7,68.45
254,05/15/23 02:22:44 PM,260.5,68.5
255,05/15/23 02:22:45 PM,260.1,68.41
256,05/15/23 02:22:46 PM,259.9,68.29
257,05/15/23 02:22:47 PM,260.3,68.43
258,05/15/23 02:22:48 PM,260.6,68.43
259,05/15/23 02:22:49 PM,260.4,68.45
260,05/15/23 02:22:50 PM,259.8,68.38
261,05/15/23 02:22:51 PM,259.7,68.22
262,05/15/23 02:22:52 PM,260,68.31
263,05/15/23 02:22:53 PM,260.2,68.38
264,05/15/23 02:22:54 PM,260,68.38
265,05/15/23 02:22:55 PM,260.1,68.38
266,05/15/23 02:22:56 PM,260.4,68.45
267,05/15/23 02:22:57 PM,260.4,68.45
268,05/15/23 02:22:58 PM,259.8,68.29
269,05/15/23 02:22:59 PM,259.9,68.29
270,05/15/23 02:23:00 PM,259.3,68.22
271,05/15/23 02:23:01 PM,259.7,68.27
272,05/15/23 02:23:02 PM,259.8,68.27
273,05/15/23 02:23:03 PM,259.9,68.22
274,05/15/23 02:23:04 PM,259.8,68.27
275,05/15/23 02:23:05 PM,259.8,68.27
276,05/15/23 02:23:06 PM,259.3,68.18
277,05/15/23 02:23:07 PM,259.6,68.22
278,05/15/23 02:23:08 PM,259.9,68.27
279,05/15/23 02:23:09 PM,260.1,68.34
280,05/15/23 02:23:10 PM,260.1,68.34
281,05/15/23 02:23:11 PM,259.9,68.27
282,05/15/23 02:23:12 PM,259.8,68.25
283,05/15/23 02:23:13 PM,259.8,68.22
284,05/15/23 02:23:14 PM,259.8,68.27
285,05/15/23 02:23:15 PM,259.7,68.29
286,05/15/23 02:23:16 PM,259.9,68.31
287,05/15/23 02:23:17 PM,259.9,68.34
288,05/15/23 02:23:18 PM,260.1,68.34
289,05/15/23 02:23:19 PM,260.1,68.29
290,05/15/23 02:23:20 PM,259.7,68.2
291,05/15/23 02:23:21 PM,259.8,68.25
292,05/15/23 02:23:22 PM,259.6,68.2
293,05/15/23 02:23:23 PM,259.6,68.18
294,05/15/23 02:23:24 PM,259.2,68.11
295,05/15/23 02:23:25 PM,259.4,68.11
296,05/15/23 02:23:26 PM,259.4,68.18
297,05/15/23 02:23:27 PM,259.6,68.18
298,05/15/23 02:23:28 PM,259.8,68.2
299,05/15/23 02:23:29 PM,259.7,68.22
300,05/15/23 02:23:30 PM,259.7,68.2
301,05/15/23 02:23:31 PM,259.7,68.2
302,05/15/23 02:23:32 PM,259.4,68.09
303,05/15/23 02:23:33 PM,259.4,68.09
304,05/15/23 02:23:34 PM,259.5,68.13
305,05/15/23 02:23:35 PM,259.6,68.14
306,05/15/23 02:23:36 PM,259.8,68.22
307,05/15/23 02:23:37 PM,259.6,68.18
308,05/15/23 02:23:38 PM,259.6,68.18
309,05/15/23 02:23:39 PM,259.8,68.22
310,05/15/23 02:23:40 PM,259.3,68.13
311,05/15/23 02:23:41 PM,259.6,68.14
312,05/15/23 02:23:42 PM,259.5,68.13
313,05/15/23 02:23:43 PM,259.3,68.13
314,05/15/23 02:23:44 PM,259.3,68.13
315,05/15/23 02:23:45 PM,259.6,68.2
316,05/15/23 02:23:46 PM,259.4,68.18
317,05/15/23 02:23:47 PM,259.1,68.09
318,05/15/23 02:23:48 PM,259.2,68.05
319,05/15/23 02:23:49 PM,259.2,68.09
320,05/15/23 02:23:50 PM,259.1,68.02
321,05/15/23 02:23:51 PM,259.5,68.11
322,05/15/23 02:23:52 PM,259.4,68.11
323,05/15/23 02:23:53 PM,259.5,68.11
324,05/15/23 02:23:54 PM,259,67.98
325,05/15/23 02:23:55 PM,259,68.02
326,05/15/23 02:23:56 PM,259,68.04
327,05/15/23 02:23:57 PM,259.2,68.09
328,05/15/23 02:23:58 PM,259.3,68.11
329,05/15/23 02:23:59 PM,259.3,68.11
330,05/15/23 02:24:00 PM,259.3,68.09
331,05/15/23 02:24:01 PM,259.3,68.05
332,05/15/23 02:24:02 PM,259,68.05
333,05/15/23 02:24:03 PM,258.6,67.89
334,05/15/23 02:24:04 PM,259,67.96
335,05/15/23 02:24:05 PM,259,68.02
336,05/15/23 02:24:06 PM,259.2,68.05
337,05/15/23 02:24:07 PM,259,68.04
338,05/15/23 02:24:08 PM,259,68.04
339,05/15/23 02:24:09 PM,259,68.05
340,05/15/23 02:24:10 PM,258.6,67.93
341,05/15/23 02:24:11 PM,258.6,67.89
342,05/15/23 02:24:12 PM,258.7,67.89
343,05/15/23 02:24:13 PM,258.8,67.95
344,05/15/23 02:24:14 PM,259,67.98
345,05/15/23 02:24:15 PM,259,67.96
346,05/15/23 02:24:16 PM,258.8,67.95
347,05/15/23 02:24:17 PM,258.9,67.96
348,05/15/23 02:24:18 PM,258.7,67.95
349,05/15/23 02:24:19 PM,258.7,67.95
350,05/15/23 02:24:20 PM,258.7,67.98
351,05/15/23 02:24:21 PM,259,68.02
352,05/15/23 02:24:22 PM,258.7,67.95
353,05/15/23 02:24:23 PM,259,67.96
354,05/15/23 02:24:24 PM,258.6,67.89
355,05/15/23 02:24:25 PM,258.7,67.93
356,05/15/23 02:24:26 PM,259.1,67.96
357,05/15/23 02:24:27 PM,258.9,67.96
358,05/15/23 02:24:28 PM,258.9,67.95
359,05/15/23 02:24:29 PM,258.8,67.95
360,05/15/23 02:24:30 PM,258.2,67.89
361,05/15/23 02:24:31 PM,258.6,67.95
362,05/15/23 02:24:32 PM,258.9,67.96
363,05/15/23 02:24:33 PM,259.3,67.95
364,05/15/23 02:24:34 PM,259.3,67.96
365,05/15/23 02:24:35 PM,258.9,67.93
366,05/15/23 02:24:36 PM,259,67.87
367,05/15/23 02:24:37 PM,259,67.95
368,05/15/23 02:24:38 PM,259,67.93
369,05/15/23 02:24:39 PM,259,67.95
370,05/15/23 02:24:40 PM,259.1,67.93
371,05/15/23 02:24:41 PM,259.1,67.95
372,05/15/23 02:24:42 PM,259.1,67.95
373,05/15/23 02:24:43 PM,259.2,67.96
374,05/15/23 02:24:44 PM,259.1,67.95
375,05/15/23 02:24:45 PM,259.1,67.93
376,05/15/23 02:24:46 PM,259.1,67.93
377,05/15/23 02:24:47 PM,259.1,67.96
378,05/15/23 02:24:48 PM,258.9,67.95
379,05/15/23 02:24:49 PM,258.8,67.93
380,05/15/23 02:24:50 PM,258.8,67.93
381,05/15/23 02:24:51 PM,258.9,67.89
382,05/15/23 02:24:52 PM,259.1,67.95
383,05/15/23 02:24:53 PM,259.1,67.95
384,05/15/23 02:24:54 PM,259,67.95
385,05/15/23 02:24:55 PM,259,67.93
386,05/15/23 02:24:56 PM,258.9,67.89
387,05/15/23 02:24:57 PM,259,67.89
388,05/15/23 02:24:58 PM,259,67.93
389,05/15/23 02:24:59 PM,259,67.89
390,05/15/23 02:25:00 PM,258.9,67.93
391,05/15/23 02:25:01 PM,259,67.89
392,05/15/23 02:25:02 PM,259.1,67.89
393,05/15/23 02:25:03 PM,259.1,67.93
394,05/15/23 02:25:04 PM,259.3,67.93
395,05/15/23 02:25:05 PM,259.4,67.95
396,05/15/23 02:25:06 PM,259.4,67.95
397,05/15/23 02:25:07 PM,259.1,67.95
398,05/15/23 02:25:08 PM,258.7,67.95
399,05/15/23 02:25:09 PM,259.1,67.95
400,05/15/23 02:25:10 PM,259.1,67.96
401,05/15/23 02:25:11 PM,259.1,67.96
402,05/15/23 02:25:12 PM,259.1,67.96
403,05/15/23 02:25:13 PM,258.6,67.95
404,05/15/23 02:25:14 PM,258.4,67.93
405,05/15/23 02:25:15 PM,258.4,67.93
406,05/15/23 02:25:16 PM,258.2,67.93
407,05/15/23 02:25:17 PM,258.3,67.93
408,05/15/23 02:25:18 PM,258.3,67.89
409,05/15/23 02:25:19 PM,258.5,67.89
410,05/15/23 02:25:20 PM,258.5,67.89
411,05/15/23 02:25:21 PM,258.7,67.89
412,05/15/23 02:25:22 PM,258.8,67.93
413,05/15/23 02:25:23 PM,258.7,67.93
414,05/15/23 02:25:24 PM,258.5,67.89
415,05/15/23 02:25:25 PM,258.6,67.89
416,05/15/23 02:25:26 PM,258.6,67.93
417,05/15/23 02:25:27 PM,258.7,67.93
418,05/15/23 02:25:28 PM,258.8,67.96
419,05/15/23 02:25:29 PM,258.4,67.95
420,05/15/23 02:25:30 PM,258.3,67.93
421,05/15/23 02:25:31 PM,257.5,67.93
422,05/15/23 02:25:32 PM,258.3,67.95
423,05/15/23 02:25:33 PM,258.4,67.96
424,05/15/23 02:25:34 PM,258.4,67.96
425,05/15/23 02:25:35 PM,258.4,67.95
426,05/15/23 02:25:36 PM,258.8,67.95
427,05/15/23 02:25:37 PM,257.1,67.93
428,05/15/23 02:25:38 PM,257.5,67.93
429,05/15/23 02:25:39 PM,258.7,67.95
430,05/15/23 02:25:40 PM,258.7,67.95
431,05/15/23 02:25:41 PM,258.7,67.93
432,05/15/23 02:25:42 PM,258.5,67.93
433,05/15/23 02:25:43 PM,258.1,67.87
434,05/15/23 02:25:44 PM,258.1,67.87
435,05/15/23 02:25:45 PM,258.5,67.87
436,05/15/23 02:25:46 PM,258.7,67.87
437,05/15/23 02:25:47 PM,258.8,67.87
438,05/15/23 02:25:48 PM,258.8,67.87
439,05/15/23 02:25:49 PM,258.8,67.87
440,05/15/23 02:25:50 PM,258.8,67.87
441,05/15/23 02:25:51 PM,258.9,67.87
442,05/15/23 02:25:52 PM,258.9,67.87
443,05/15/23 02:25:53 PM,258.9,67.87
444,05/15/23 02:25:54 PM,259,67.87
445,05/15/23 02:25:55 PM,258.9,67.89
446,05/15/23 02:25:56 PM,259,67.93
447,05/15/23 02:25:57 PM,258.8,67.93
448,05/15/23 02:25:58 PM,257.1,67.93
449,05/15/23 02:25:59 PM,256.3,67.93
450,05/15/23 02:26:00 PM,257.4,67.93
451,05/15/23 02:26:01 PM,258.6,67.89
452,05/15/23 02:26:02 PM,257.9,67.93
453,05/15/23 02:26:03 PM,258.1,67.93
454,05/15/23 02:26:04 PM,258.4,67.93
455,05/15/23 02:26:05 PM,258.6,67.95
456,05/15/23 02:26:06 PM,258.5,67.93
457,05/15/23 02:26:07 PM,256.9,67.93
458,05/15/23 02:26:08 PM,256.5,67.89
459,05/15/23 02:26:09 PM,256.5,67.89
460,05/15/23 02:26:10 PM,256.9,67.87
461,05/15/23 02:26:11 PM,257.5,67.89
462,05/15/23 02:26:12 PM,257.7,67.87
463,05/15/23 02:26:13 PM,257.8,67.87
464,05/15/23 02:26:14 PM,257.6,67.86
465,05/15/23 02:26:15 PM,256.9,67.87
466,05/15/23 02:26:16 PM,256.8,67.87
467,05/15/23 02:26:17 PM,256.8,67.89
468,05/15/23 02:26:18 PM,258.2,67.87
469,05/15/23 02:26:19 PM,257.8,67.86
470,05/15/23 02:26:20 PM,257.8,67.87
471,05/15/23 02:26:21 PM,258.8,67.87
472,05/15/23 02:26:22 PM,258.7,67.87
473,05/15/23 02:26:23 PM,258.8,67.87
474,05/15/23 02:26:24 PM,256.3,67.87
475,05/15/23 02:26:25 PM,255.8,67.87
476,05/15/23 02:26:26 PM,258.5,67.86
477,05/15/23 02:26:27 PM,258.5,67.86
478,05/15/23 02:26:28 PM,258.3,67.86
479,05/15/23 02:26:29 PM,258.2,67.87
480,05/15/23 02:26:30 PM,257,67.86
481,05/15/23 02:26:31 PM,257.4,67.86
482,05/15/23 02:26:32 PM,258.1,67.87
483,05/15/23 02:26:33 PM,258.8,67.87
484,05/15/23 02:26:34 PM,258.9,67.86
485,05/15/23 02:26:35 PM,258.8,67.86
486,05/15/23 02:26:36 PM,258.8,67.86
487,05/15/23 02:26:37 PM,258.7,67.86
488,05/15/23 02:26:38 PM,258.7,67.87
489,05/15/23 02:26:39 PM,258.7,67.82
490,05/15/23 02:26:40 PM,258.7,67.82
491,05/15/23 02:26:41 PM,258.7,67.8
492,05/15/23 02:26:42 PM,258.3,67.78
493,05/15/23 02:26:43 PM,258.5,67.8
494,05/15/23 02:26:44 PM,258.5,67.8
495,05/15/23 02:26:45 PM,258.5,67.86
496,05/15/23 02:26:46 PM,258.7,67.86
497,05/15/23 02:26:47 PM,258.6,67.86
498,05/15/23 02:26:48 PM,258.5,67.82
499,05/15/23 02:26:49 PM,258.5,67.86
500,05/15/23 02:26:50 PM,258.6,67.86
501,05/15/23 02:26:51 PM,258.6,67.86
502,05/15/23 02:26:52 PM,258.5,67.87
503,05/15/23 02:26:53 PM,258.5,67.86
504,05/15/23 02:26:54 PM,258.4,67.82
505,05/15/23 02:26:55 PM,258.4,67.86
506,05/15/23 02:26:56 PM,257.5,67.8
507,05/15/23 02:26:57 PM,255.6,67.8
508,05/15/23 02:26:58 PM,257.7,67.82
509,05/15/23 02:26:59 PM,258,67.82
510,05/15/23 02:27:00 PM,258.7,67.86
511,05/15/23 02:27:01 PM,258.5,67.86
512,05/15/23 02:27:02 PM,258.5,67.86
513,05/15/23 02:27:03 PM,256.7,67.82
514,05/15/23 02:27:04 PM,257.6,67.78
515,05/15/23 02:27:05 PM,258.5,67.8
516,05/15/23 02:27:06 PM,258.6,67.8
517,05/15/23 02:27:07 PM,257.6,67.82
518,05/15/23 02:27:08 PM,255,67.8
519,05/15/23 02:27:09 PM,254.2,67.78
520,05/15/23 02:27:10 PM,255.9,67.8
521,05/15/23 02:27:11 PM,256.2,67.8
522,05/15/23 02:27:12 PM,256.1,67.8
523,05/15/23 02:27:13 PM,255.6,67.8
524,05/15/23 02:27:14 PM,258.5,67.82
525,05/15/23 02:27:15 PM,258.3,67.8
526,05/15/23 02:27:16 PM,258.2,67.8
527,05/15/23 02:27:17 PM,258.2,67.8
528,05/15/23 02:27:18 PM,258.4,67.82
529,05/15/23 02:27:19 PM,258.2,67.82
530,05/15/23 02:27:20 PM,257.5,67.82
531,05/15/23 02:27:21 PM,258.1,67.82
532,05/15/23 02:27:22 PM,255.6,67.8
533,05/15/23 02:27:23 PM,257.6,67.82
534,05/15/23 02:27:24 PM,252.9,67.8
535,05/15/23 02:27:25 PM,257.3,67.8
536,05/15/23 02:27:26 PM,258.4,67.82
537,05/15/23 02:27:27 PM,258.4,67.82
538,05/15/23 02:27:28 PM,258.4,67.8
539,05/15/23 02:27:29 PM,258.4,67.78
540,05/15/23 02:27:30 PM,258.4,67.8
541,05/15/23 02:27:31 PM,258.2,67.8
542,05/15/23 02:27:32 PM,258.2,67.78
543,05/15/23 02:27:33 PM,257.9,67.8
544,05/15/23 02:27:34 PM,257.7,67.78
545,05/15/23 02:27:35 PM,258.1,67.78
546,05/15/23 02:27:36 PM,258.4,67.8
547,05/15/23 02:27:37 PM,258.2,67.8
548,05/15/23 02:27:38 PM,258.1,67.78
549,05/15/23 02:27:39 PM,258.4,67.78
550,05/15/23 02:27:40 PM,257.3,67.78
551,05/15/23 02:27:41 PM,257.6,67.78
552,05/15/23 02:27:42 PM,256.1,67.78
553,05/15/23 02:27:43 PM,254.7,67.78
554,05/15/23 02:27:44 PM,254,67.78
555,05/15/23 02:27:45 PM,258.3,67.8
