,Cond,pH,Lvl_cm,Temp_C,CO2,Cond_corr,Ca,days_since_storm,Dis_R,Q,Staff,Stage,Air_Temp
2013-09-28 01:00:00-05:00,310,6.43626666666666,34.445,16.7491111111111,14743.3333333333,279.107384980077,51.4029130906177,119,0.862706433114653,0.032775946393202,38.7592438838106,0.175919821310675,21.7
2013-09-28 02:30:00-05:00,310.422222222222,6.42206666666666,34.4478888888889,16.7708888888889,14746.6666666667,279.56445029424,51.5002834343371,119,0.862274893962026,0.032804179611738,38.7593379945391,0.176013932039128,23.6
2013-09-28 04:00:00-05:00,310.388888888889,6.44093333333333,34.4563333333333,16.7568888888889,14676.6666666667,279.61130051001,51.5102641120902,119,0.859424135400913,0.032886707481305,38.7596130874377,0.176289024937683,25
2013-09-28 05:30:00-05:00,310.611111111111,6.41111111111111,34.4588888888889,16.7708888888889,14750,279.888420516764,51.569300029875,119,0.861585745758046,0.032911683020779,38.7596963392359,0.176372276735929,26.4
2013-09-28 07:00:00-05:00,310.477777777778,6.43723333333334,34.4664444444444,16.7711111111111,14830,279.845167576675,51.5600856932959,119,0.859996504779572,0.03298552374618,38.7599424749872,0.176618412487268,20.2
2013-09-28 08:30:00-05:00,310.044444444444,6.44036666666667,34.4782222222222,16.7778888888889,14806.6666666667,279.531390555277,51.4932405937486,119,0.862833488756372,0.033100628406365,38.7603261571879,0.177002094687884,19.1
2013-09-28 10:00:00-05:00,310.311111111111,6.41386666666667,34.4853333333333,16.7871111111111,14660,279.848683141341,51.5608346272649,120,0.857425959820388,0.033170125559685,38.7605578143657,0.177233751865615,20
2013-09-28 11:30:00-05:00,310.055555555556,6.4166111111111,34.4961111111111,16.7873333333333,14493.3333333333,279.695009873194,51.5280970327105,120,0.851239462660933,0.033275457182685,38.7609089197756,0.177584857275615,18.5333333333333
2013-09-28 13:00:00-05:00,310.022222222222,6.4321,34.5323333333333,16.787,14236.6666666667,279.741737247217,51.5380515410242,120,0.842176523164481,0.033629458307405,38.7620889235247,0.178764861024684,16.94
2013-09-28 14:30:00-05:00,309.644444444444,6.42674444444444,34.8147777777778,16.7581111111111,14153.3333333333,279.477531787654,51.4817668578226,120,0.838931059994611,0.036389798365808,38.7712900570527,0.187965994552694,16.05
2013-09-28 16:00:00-05:00,309.933333333333,6.44867777777779,34.8133333333333,16.789,14080,279.815078978278,51.553675805962,120,0.835894095961168,0.03637568175654,38.7712430016884,0.187918939188468,16.0333333333333
2013-09-28 17:30:00-05:00,309.577777777778,6.44251111111112,34.6846666666667,16.7841111111111,14100,279.570761555186,51.5016279460043,120,0.840433687945997,0.035118217638668,38.7670514546289,0.183727392128894,15.9
2013-09-28 19:00:00-05:00,309.966666666667,6.43142222222221,34.6533333333333,16.7623333333333,14160,279.998726880504,51.5927990096027,120,0.838145697199597,0.034811995806854,38.7660307151895,0.182706652689515,15.9
2013-09-28 20:30:00-05:00,310,6.40592222222222,34.739,16.7416666666667,14253.3333333333,280.105623247491,51.6155715448911,120,0.841415028059683,0.035649219325749,38.7688214602525,0.185497397752497,14.8
2013-09-28 22:00:00-05:00,310.055555555556,6.40533333333333,34.9094444444444,16.7271111111111,14283.3333333333,280.232625720278,51.6426273595531,120,0.842205340424824,0.037314979219372,38.7743739932312,0.191049930731241,14.4
2013-09-28 23:30:00-05:00,310.5,6.41564444444443,35.0922222222222,16.6985555555556,14346.6666666667,280.71125665431,51.7445919084202,120,0.844403381705101,0.039101273238284,38.7803283066276,0.197004244127612,13.6
2013-09-29 01:00:00-05:00,310.488888888889,6.40637777777778,35.2147777777778,16.6948888888889,14280,280.778094293076,51.7588305821029,120,0.841818610883204,0.040813690432515,38.7843207733,0.200996710800074,13.3
2013-09-29 02:30:00-05:00,310.322222222222,6.40303333333333,35.2762222222222,16.6891111111111,14246.6666666667,280.704249434774,51.7430991340756,120,0.840284207848638,0.042398698881127,38.7863224361015,0.202998373601408,15.85
2013-09-29 04:00:00-05:00,310.011111111111,6.40814444444444,35.3005555555556,16.6848888888889,14323.3333333333,280.49961346865,51.6995047642092,120,0.842793499843235,0.043032860405165,38.7871151380065,0.203791075506457,18.9
2013-09-29 05:30:00-05:00,310.066666666667,6.41664444444444,35.2898888888889,16.6951111111111,14230,280.626679151267,51.7265740446992,120,0.838974254837732,0.042754871791889,38.7867676522399,0.203443589739861,20.55
2013-09-29 07:00:00-05:00,310,6.41457777777778,35.2814444444445,16.6845555555556,13980,280.643136160714,51.730079943346,120,0.829845424932381,0.042534797473044,38.7864925593413,0.203168496841305,23.3
2013-09-29 08:30:00-05:00,310,6.42238888888889,35.2736666666667,16.6961111111111,13920,280.719923719746,51.7464382859825,120,0.827213904619542,0.042332097442528,38.7862391843032,0.20291512180316,23.3
2013-09-29 10:00:00-05:00,310,6.41278888888888,35.2738888888889,16.7202222222222,13716.6666666667,280.796711278778,51.7627966286189,121,0.819338217945427,0.042337888871971,38.78624642359,0.202922361089964,24.4
2013-09-29 11:30:00-05:00,309.977777777778,6.41225555555554,35.2744444444445,16.7157777777778,13640,280.853363221858,51.7748654052228,121,0.81604075974679,0.04235236744558,38.786264521807,0.202940459306975,22.2
2013-09-29 13:00:00-05:00,309.566666666667,6.40883333333332,35.2806666666667,16.7348888888889,13836.6666666667,280.557575434415,51.7118526198749,121,0.827161490875301,0.042514527469992,38.7864672218375,0.20314315933749,18.3
2013-09-29 14:30:00-05:00,309.111111111111,6.40863333333334,35.2763333333334,16.742,13956.6666666667,280.221249355827,51.6402038098272,121,0.830632727090179,0.042401594595848,38.7863260557448,0.20300199324481,16.15
2013-09-29 16:00:00-05:00,309,6.39836666666667,35.2807777777778,16.7228888888889,14093.3333333333,280.197074864857,51.6350538270524,121,0.835524636545123,0.042517423184714,38.7864708414809,0.203146778980893,15.6
2013-09-29 17:30:00-05:00,308.744444444444,6.39973333333333,35.2615555555556,16.7276666666667,14130,280.041795021162,51.6019739776637,121,0.836444724145624,0.042016464537868,38.7858446431724,0.202520580672335,14.45
2013-09-29 19:00:00-05:00,308.033333333333,6.39531111111111,35.2275555555555,16.7252222222222,14156.6666666667,279.473112584991,51.4808254184505,121,0.841165272947407,0.041130375833049,38.7847370322913,0.201412969791311,13.3
2013-09-29 20:30:00-05:00,308,6.40503333333332,35.1905555555556,16.7211111111111,14110,279.519164681085,51.4906360697662,121,0.839208248422726,0.040212797581695,38.7835316910384,0.200207628538427,13.2
2013-09-29 22:00:00-05:00,307.988888888889,6.41615555555555,35.1667777777778,16.7273333333333,14070,279.585369059488,51.5047398376108,121,0.837323008378382,0.039829907455117,38.7827570873504,0.199433024850389,13.38
2013-09-29 23:30:00-05:00,307.566666666667,6.41699999999999,35.1721111111111,16.7223333333334,14130,279.278269848113,51.4393173370603,121,0.839342221402291,0.039882030320107,38.7829308302337,0.199606767733688,13.0111111111111
2013-09-30 01:00:00-05:00,307.055555555556,6.41793333333333,35.1766666666667,16.7448888888889,13933.3333333333,278.890222003134,51.3566500444997,121,0.835830565983381,0.039946426575517,38.7830792356132,0.199755173113172,15.3333333333333
2013-09-30 02:30:00-05:00,306.977777777778,6.43345555555556,35.199,16.7522222222222,13746.6666666667,278.895621284225,51.3578002736669,121,0.828907911113454,0.040387690900527,38.783806783937,0.200482721436982,17.025
2013-09-30 04:00:00-05:00,306.322222222222,6.43841111111111,35.1988888888889,16.7572222222222,13533.3333333333,278.375924212869,51.2470872510423,121,0.823324360226637,0.040384038310335,38.7838031642936,0.20047910179358,21.6
2013-09-30 05:30:00-05:00,306,6.44054444444445,35.1752222222222,16.7677777777778,13393.3333333333,278.15888568108,51.2008507159439,121,0.819256464010349,0.039925070679445,38.783032180249,0.199708117748945,24.1
2013-09-30 07:00:00-05:00,305.977777777778,6.4433,35.166,16.7698888888889,13206.6666666667,278.214474249492,51.2126929578411,121,0.811855787734558,0.039825465042662,38.7827317498466,0.199407687346573,25.6
2013-09-30 08:30:00-05:00,305.744444444444,6.43727777777778,35.2046666666667,16.7602222222222,13120,278.078028272322,51.1836253579062,121,0.808265177030386,0.040535372351332,38.7839913857505,0.200667323250487,25.85
2013-09-30 10:00:00-05:00,305.688888888889,6.43618888888889,35.2396666666666,16.7788888888889,13153.3333333333,278.103247211954,51.1889978435097,122,0.813268127616464,0.041446008737707,38.7851315734221,0.201807510922134,26.1
2013-09-30 11:30:00-05:00,305.744444444444,6.41865555555555,35.236,16.7643333333333,13186.6666666667,278.229497313448,51.2158933776843,122,0.809904664372813,0.041350450151893,38.7850121251899,0.201688062689866,23.6
2013-09-30 13:00:00-05:00,305.944444444444,6.41316666666666,35.1465555555556,16.7748888888889,13536.6666666667,278.487302239409,51.270814531129,122,0.822714689801198,0.039686206711344,38.7820983122512,0.198774249751215,20.6
2013-09-30 14:30:00-05:00,305.888888888889,6.39598888888889,35.0238888888889,16.7742222222222,13673.3333333333,278.512506530997,51.2761838962044,122,0.827292228025037,0.038433449030606,38.7781022259354,0.194778163435352,20
2013-09-30 16:00:00-05:00,306,6.3987888888889,34.9407777777778,16.7645555555556,13953.3333333333,278.68946294381,51.3138815866768,122,0.837131293409836,0.037621201051186,38.7753947326706,0.192070670170621,19.4
2013-09-30 17:30:00-05:00,306,6.40794444444444,34.9457777777778,16.7583333333333,14153.3333333333,278.765259695629,51.3300288539244,122,0.843847035762053,0.037670066237114,38.7755576166237,0.192233554123714,19.4
2013-09-30 19:00:00-05:00,306,6.40021111111112,34.9417777777778,16.7612222222222,14430,278.841056447447,51.3461761211719,122,0.853104540905615,0.037630974088372,38.7754273094612,0.19210324696124,19.4
2013-09-30 20:30:00-05:00,306.244444444444,6.38726666666667,34.9342222222222,16.7521111111111,14303.3333333333,279.139661280471,51.4097890323397,122,0.848446990914431,0.03755713336297,38.7751811737098,0.191857111209898,18.3
2013-09-30 22:00:00-05:00,306.1,6.37900000000001,34.9348888888889,16.7504444444444,14390,279.083829631212,51.3978950060151,122,0.849730344567758,0.037563648721093,38.7752028915702,0.191878829070311,16.9571428571429
2013-09-30 23:30:00-05:00,306.711111111111,6.38257777777778,34.9345555555555,16.752,14383.3333333333,279.716992481734,51.5327800705238,122,0.849161014052817,0.037560391042031,38.77519203264,0.191867970140104,16.675
2013-10-01 01:00:00-05:00,306.766666666667,6.39007777777778,34.9424444444445,16.7603333333333,14466.6666666667,279.843622667884,51.5597565755629,122,0.850168907965272,0.037637489446496,38.7754490273216,0.192124964821652,17.04
